job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Data Engineer,Executive-level,Full-time,On-site,2024.0,United States,225000.0,USD,225000.0,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2024.0,United States,215000.0,USD,215000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2024.0,United States,303400.0,USD,303400.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2024.0,United States,216700.0,USD,216700.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2024.0,United States,166000.0,USD,166000.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2024.0,United States,73100.0,USD,73100.0,United States,Medium
Data Modeler,Senior-level,Full-time,Remote,2024.0,United States,130000.0,USD,130000.0,United States,Medium
Data Modeler,Senior-level,Full-time,Remote,2024.0,United States,110000.0,USD,110000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,115000.0,USD,115000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,80000.0,USD,80000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2024.0,United States,195000.0,USD,195000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2024.0,United States,170000.0,USD,170000.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2024.0,United States,295000.0,USD,295000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2024.0,United States,152375.0,USD,152375.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2024.0,United States,94000.0,USD,94000.0,United States,Medium
Data Developer,Senior-level,Full-time,Remote,2024.0,United States,180000.0,USD,180000.0,United States,Medium
Data Developer,Senior-level,Full-time,Remote,2024.0,United States,130000.0,USD,130000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2024.0,United States,195000.0,USD,195000.0,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2024.0,United States,165000.0,USD,165000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,218000.0,USD,218000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,152600.0,USD,152600.0,United States,Medium
Machine Learning Scientist,Mid-level,Full-time,On-site,2024.0,United States,750000.0,USD,750000.0,United States,Medium
Machine Learning Scientist,Mid-level,Full-time,On-site,2024.0,United States,150000.0,USD,150000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,136197.0,USD,136197.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,100000.0,USD,100000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2024.0,United States,295000.0,USD,295000.0,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2024.0,United States,179000.0,USD,179000.0,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2024.0,United States,112000.0,USD,112000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,175100.0,USD,175100.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,82915.0,USD,82915.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2024.0,United States,112000.0,USD,112000.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2024.0,United States,109000.0,USD,109000.0,United States,Medium
Analytics Engineer,Mid-level,Full-time,On-site,2024.0,United States,116550.0,USD,116550.0,United States,Medium
Analytics Engineer,Mid-level,Full-time,On-site,2024.0,United States,79200.0,USD,79200.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2024.0,United States,168000.0,USD,168000.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2024.0,United States,120000.0,USD,120000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,210000.0,USD,210000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,160000.0,USD,160000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,116000.0,USD,116000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,90000.0,USD,90000.0,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2024.0,United States,247600.0,USD,247600.0,United States,Large
Research Scientist,Senior-level,Full-time,On-site,2024.0,United States,127300.0,USD,127300.0,United States,Large
Data Scientist,Senior-level,Full-time,Remote,2024.0,United States,190600.0,USD,190600.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2024.0,United States,94400.0,USD,94400.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,258100.0,USD,258100.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,151900.0,USD,151900.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2024.0,United States,720000.0,USD,720000.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2024.0,United States,100000.0,USD,100000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2024.0,United States,171000.0,USD,171000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2024.0,United States,93000.0,USD,93000.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2024.0,United States,104000.0,USD,104000.0,United States,Medium
Data Science Consultant,Senior-level,Full-time,On-site,2024.0,United States,80000.0,USD,80000.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2024.0,United States,158000.0,USD,158000.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2024.0,United States,106000.0,USD,106000.0,United States,Medium
Research Scientist,Mid-level,Full-time,On-site,2024.0,United States,720000.0,USD,720000.0,United States,Medium
Research Scientist,Mid-level,Full-time,On-site,2024.0,United States,100000.0,USD,100000.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2024.0,United States,140130.0,USD,140130.0,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2024.0,,84870.0,USD,84870.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2024.0,United States,220000.0,USD,220000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2024.0,United States,170000.0,USD,170000.0,United States,Medium
Business Intelligence Developer,Mid-level,Full-time,On-site,2024.0,United States,117750.0,USD,117750.0,United States,Medium
Business Intelligence Developer,Mid-level,Full-time,On-site,2024.0,United States,70650.0,USD,70650.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,233200.0,USD,233200.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,144200.0,USD,144200.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,247500.0,USD,247500.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,172200.0,USD,172200.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,138000.0,USD,138000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,86000.0,USD,86000.0,United States,Medium
Business Intelligence Developer,Mid-level,Full-time,On-site,2024.0,United States,92000.0,USD,92000.0,United States,Medium
Business Intelligence Developer,Mid-level,,On-site,2024.0,United States,80000.0,USD,80000.0,United States,Medium
BI Developer,Senior-level,Full-time,Remote,2024.0,United States,90000.0,USD,90000.0,United States,Medium
BI Developer,Senior-level,Full-time,Remote,2024.0,United States,70000.0,USD,70000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024.0,United States,127000.0,USD,127000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024.0,United States,72600.0,USD,72600.0,United States,Medium
Data Developer,Entry-level,Full-time,Remote,2024.0,United States,70000.0,USD,70000.0,United States,Medium
Data Developer,Entry-level,Full-time,Remote,2024.0,United States,50000.0,USD,50000.0,United States,Medium
Data Analyst,Entry-level,Full-time,On-site,2024.0,United States,71000.0,USD,71000.0,United States,Medium
AI Architect,Senior-level,Full-time,On-site,2024.0,United States,198650.0,USD,198650.0,United States,Medium
AI Architect,Senior-level,Full-time,On-site,2024.0,United States,137000.0,USD,137000.0,United States,Medium
Data Architect,Senior-level,Full-time,On-site,2024.0,United States,160000.0,USD,160000.0,United States,Medium
Data Architect,Senior-level,Full-time,On-site,2024.0,United States,100000.0,USD,100000.0,United States,Medium
Data Analyst,Entry-level,Full-time,Remote,2024.0,United States,92700.0,USD,92700.0,United States,Medium
Data Analyst,Entry-level,Full-time,Remote,2024.0,United States,64900.0,USD,64900.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,73000.0,USD,73000.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2024.0,United States,81713.0,USD,81713.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2024.0,United States,48067.0,USD,48067.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2024.0,United States,179000.0,USD,179000.0,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2024.0,United States,112000.0,USD,112000.0,United States,Medium
Data Science,Senior-level,Full-time,On-site,2024.0,United States,111800.0,USD,111800.0,United States,Medium
Data Science,Senior-level,Full-time,On-site,2024.0,United States,68195.0,USD,68195.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024.0,United States,132000.0,USD,132000.0,United States,Medium
Business Intelligence Analyst,Senior-level,Full-time,On-site,2024.0,United States,82500.0,USD,82500.0,United States,Medium
Research Engineer,Mid-level,Full-time,On-site,2024.0,United States,140000.0,USD,140000.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2024.0,United States,85000.0,USD,85000.0,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2024.0,United States,61800.0,USD,61800.0,United States,Medium
Data Analyst,,Full-time,On-site,2024.0,United States,129118.0,USD,129118.0,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2024.0,United States,86078.0,USD,86078.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,97000.0,USD,97000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,62000.0,USD,62000.0,United States,Medium
Data Science Manager,Mid-level,Full-time,Remote,2024.0,United States,237000.0,USD,237000.0,United States,Medium
Data Science Manager,Mid-level,Full-time,Remote,2024.0,United States,201450.0,USD,201450.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2024.0,United States,97000.0,USD,97000.0,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2024.0,United States,62000.0,USD,62000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,253000.0,USD,253000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,187000.0,USD,187000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,250000.0,USD,250000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,150000.0,USD,150000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,184000.0,USD,184000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2024.0,United States,123000.0,USD,123000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,245000.0,USD,245000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,180000.0,USD,180000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,184000.0,USD,184000.0,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2024.0,United States,123000.0,USD,123000.0,United States,Medium
AI Architect,Senior-level,Full-time,On-site,2024.0,United States,317000.0,USD,317000.0,United States,Medium
AI Architect,Senior-level,Full-time,On-site,2024.0,United States,266000.0,USD,266000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,229000.0,USD,229000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,221000.0,USD,221000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2024.0,United States,210000.0,USD,210000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2024.0,United States,162000.0,USD,162000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,198000.0,USD,198000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,162000.0,USD,162000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,300000.0,USD,300000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,180000.0,USD,180000.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,68088.0,USD,68088.0,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2024.0,United States,54552.0,USD,54552.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,324000.0,USD,324000.0,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2024.0,United States,159000.0,USD,159000.0,United States,Medium
Data Analytics Manager,Mid-level,Full-time,On-site,2024.0,United States,99000.0,USD,99000.0,United States,Medium
Data Analytics Manager,Mid-level,Full-time,On-site,2024.0,United States,70000.0,USD,70000.0,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2024.0,United States,146000.0,USD,146000.0,United States,Medium
Data Engineer,Mid-level,Full-time,Remote,2024.0,United States,110000.0,USD,110000.0,United States,Medium
